trial,distance_m,fading_power,failure_rate,active_irs_fraction,interference_db,snr_no_irs_db,snr_with_irs_db
0,10,0.3751988579476437,0.13869780242779817,0.8613021975722018,0.1412660218314743,45.60134905594798,55.51470434878289
0,20,0.23342043339697713,0.13869780242779817,0.8613021975722018,0.1921704490133188,36.26449836593757,46.177853658772484
0,30,0.4666720553651404,0.13869780242779817,0.8613021975722018,0.9657976801209969,34.273410164803565,44.18676545763848
0,40,1.5873004874680825,0.13869780242779817,0.8613021975722018,5.0,32.55715170438682,42.47050699722173
0,50,1.1140779692567409,0.13869780242779817,0.8613021975722018,0.9474965986830972,32.746379159247354,42.65973445208227
0,60,0.7444904161885207,0.13869780242779817,0.8613021975722018,1.3396816819832966,28.703279423401998,38.616634716236916
0,70,0.5874597008249838,0.13869780242779817,0.8613021975722018,0.06570564868084317,27.341722188761597,37.255077481596516
0,80,1.0687796236816882,0.13869780242779817,0.8613021975722018,1.451264598651315,27.163457367261678,37.07681266009659
0,90,0.601872862602922,0.13869780242779817,0.8613021975722018,0.28420703862642854,24.609020356688795,34.52237564952371
0,100,0.8068477602255395,0.13869780242779817,0.8613021975722018,5.0,20.06791597756515,29.981271270400065
0,110,1.2657348056953317,0.13869780242779817,0.8613021975722018,1.0503976530033736,24.979605129936303,34.89296042277122
0,120,1.1810038073078335,0.13869780242779817,0.8613021975722018,0.5812175685452616,24.240945503209964,34.15430079604488
0,130,1.0041529079782687,0.13869780242779817,0.8613021975722018,5.0,18.283358047575078,28.196713340409993
0,140,1.2305636408641978,0.13869780242779817,0.8613021975722018,0.9972762848880482,22.39669164841737,32.31004694125229
0,150,0.19717084798224688,0.13869780242779817,0.8613021975722018,0.8531117939293407,13.869125031077193,23.7824803239121
0,160,0.8753079714840689,0.13869780242779817,0.8613021975722018,0.7066443092146988,19.816084943366345,29.72944023620126
0,170,0.14144986392559056,0.13869780242779817,0.8613021975722018,0.8303691009869938,11.144882125964662,21.058237418799585
0,180,1.3160984014727803,0.13869780242779817,0.8613021975722018,5.0,16.06634349384862,25.979698786683535
0,190,0.6326724928499167,0.13869780242779817,0.8613021975722018,1.2801046099022493,16.041598494638055,25.95495378747297
0,200,0.37102673124991536,0.13869780242779817,0.8613021975722018,0.4403906366500254,14.028941469659738,23.94229676249466
1,10,0.5780525487767356,0.13309582573634476,0.8669041742636552,0.6095802921601058,47.01009291222541,56.95160359350991
1,20,1.1229233091828077,0.13309582573634476,0.8669041742636552,5.0,38.27878107241335,48.22029175369785
1,30,0.7411637354678376,0.13309582573634476,0.8669041742636552,0.2419076685504027,37.00632383312571,46.94783451441021
1,40,0.8295330139402523,0.13309582573634476,0.8669041742636552,0.669234413361046,34.06966254329949,44.01117322458399
1,50,0.7624088153145336,0.13309582573634476,0.8669041742636552,0.5427189158300856,31.503880071784934,41.44539075306943
1,60,0.36529281763465404,0.13309582573634476,0.8669041742636552,1.3628710360614105,25.5879102869707,35.529420968255195
1,70,0.3829510423680496,0.13309582573634476,0.8669041742636552,1.1681263559486919,24.380953243540368,34.322463924824866
1,80,1.3591301853710365,0.13309582573634476,0.8669041742636552,0.14458644323024894,29.513864448652814,39.455375129937316
1,90,0.6895992894156862,0.13309582573634476,0.8669041742636552,5.0,20.48414782652118,30.42565850780568
1,100,1.0699540211041205,0.13309582573634476,0.8669041742636552,5.0,21.29365115246138,31.235161833745877
1,110,0.19048795607376323,0.13309582573634476,0.8669041742636552,0.6481395596626556,17.157111215235926,27.098621896520424
1,120,1.0692114822792316,0.13309582573634476,0.8669041742636552,0.12666648170983363,24.263619753196565,34.20513043448106
1,130,0.9088822696419321,0.13309582573634476,0.8669041742636552,0.49479181849917797,22.355644039586227,32.29715472087072
1,140,1.229127170243452,0.13309582573634476,0.8669041742636552,0.25588945280532915,23.133005880869977,33.07451656215448
1,150,0.3757774971531258,0.13309582573634476,0.8669041742636552,0.8863732372221251,16.63674424042467,26.578254921709167
1,160,0.8954592948020279,0.13309582573634476,0.8669041742636552,1.1741028408754293,19.447476062998852,29.38898674428335
1,170,1.7447512917363437,0.13309582573634476,0.8669041742636552,1.4067396824624743,21.479821489763037,31.421332171047535
1,180,0.7932567526309262,0.13309582573634476,0.8669041742636552,0.4973534960138283,18.370244158886138,28.311754840170636
1,190,0.6188706273759377,0.13309582573634476,0.8669041742636552,5.0,12.225912285603897,22.167422966888395
1,200,1.5196460585669627,0.13309582573634476,0.8669041742636552,5.0,15.592704584099096,25.534215265383594
2,10,0.1558103957702581,0.12770180717695248,0.8722981928230475,0.9891339520378526,40.93683035507849,50.905279822223044
2,20,2.1162034521103568,0.12770180717695248,0.8722981928230475,5.0,41.03085428912004,50.999303756264595
2,30,0.6823611331237572,0.12770180717695248,0.8722981928230475,5.0,31.88923270386497,41.857682171009515
2,40,0.8959617741238832,0.12770180717695248,0.8722981928230475,1.2123772080964528,33.861077810479564,43.82952727762411
2,50,0.4566909898970631,0.12770180717695248,0.8722981928230475,0.7725856938475718,29.04835863660364,39.01680810374819
2,60,0.819352838095815,0.12770180717695248,0.8722981928230475,5.0,25.459079614493582,35.42752908163813
2,70,0.7130578438295391,0.12770180717695248,0.8722981928230475,1.337515899382371,26.91137875628395,36.879828223428504
2,80,1.9466492374007736,0.12770180717695248,0.8722981928230475,0.7782875405796736,30.4404298112882,40.40887927843274
2,90,1.715120206493141,0.12770180717695248,0.8722981928230475,0.5604865933105652,28.88063881569557,38.84908828284012
2,100,1.2973301716792125,0.12770180717695248,0.8722981928230475,1.405219725800669,25.725285459019716,35.69373492616426
2,110,0.4856808686324661,0.12770180717695248,0.8722981928230475,0.22992647493674107,21.64015904720909,31.60860851435364
2,120,0.8113008395472113,0.12770180717695248,0.8722981928230475,0.29465199857185986,22.89681735021545,32.86526681736
2,130,0.4142881930974645,0.12770180717695248,0.8722981928230475,0.7511117793035135,18.687273329411497,28.65572279655605
2,140,0.7207717038195058,0.12770180717695248,0.8722981928230475,5.0,16.07090443069839,26.039353897842943
2,150,0.8930023990612855,0.12770180717695248,0.8722981928230475,5.0,16.282336038936336,26.250785506080888
2,160,0.8432536827716439,0.12770180717695248,0.8722981928230475,0.2996634774900864,20.061039404518084,30.029488871662636
2,170,0.7053752165900158,0.12770180717695248,0.8722981928230475,0.19658662733596988,18.756841225895887,28.72529069304044
2,180,0.5592717277198043,0.12770180717695248,0.8722981928230475,0.9942963191453736,16.35539221284809,26.323841679992643
2,190,1.7388018991953789,0.12770180717695248,0.8722981928230475,0.037289237079384474,21.675125398797327,31.64357486594188
2,200,0.9456444628920315,0.12770180717695248,0.8722981928230475,5.0,13.53255894348328,23.501008410627833
3,10,1.569933553523862,0.10701697985319564,0.8929830201468043,1.3995348324003167,50.55927788310218,60.62950963258065
3,20,0.8597106014748249,0.10701697985319564,0.8929830201468043,0.026755175965481603,42.09204775060108,52.162279500079556
3,30,1.6816631141463787,0.10701697985319564,0.8929830201468043,0.34896111294965054,40.4575187578319,50.52775050731037
3,40,0.8230488167502773,0.10701697985319564,0.8929830201468043,0.9046607360080885,33.8001554210421,43.870387170520566
3,50,0.6046356704640079,0.10701697985319564,0.8929830201468043,1.3012359476284874,29.738421596187774,39.808653345666244
3,60,0.6393057928263984,0.10701697985319564,0.8929830201468043,5.0,24.38145638725291,34.45168813673138
3,70,0.6373803354447941,0.10701697985319564,0.8929830201468043,5.0,22.761633643906706,32.83186539338517
3,80,0.28694995782350835,0.10701697985319564,0.8929830201468043,5.0,17.90390196468826,27.974133714166726
3,90,2.1762637499385264,0.10701697985319564,0.8929830201468043,5.0,25.475295054129106,35.54552680360757
3,100,1.3192228830019976,0.10701697985319564,0.8929830201468043,0.23042009278808795,26.972761666166782,37.04299341564525
3,110,0.2158217581135393,0.10701697985319564,0.8929830201468043,5.0,13.347527816590329,23.417759566068796
3,120,0.9671286886401294,0.10701697985319564,0.8929830201468043,1.0210717901992596,22.93342096738823,33.003652716866696
3,130,0.9021344259070541,0.10701697985319564,0.8929830201468043,1.3125074133519128,21.505564691624098,31.575796441102565
3,140,0.4528019954908633,0.10701697985319564,0.8929830201468043,5.0,14.052010464852188,24.122242214330655
3,150,3.628106569166761,0.10701697985319564,0.8929830201468043,0.6243936385547884,26.746216496129808,36.81644824560828
3,160,0.5496388147558114,0.10701697985319564,0.8929830201468043,0.07794279969765638,18.423951560842195,28.49418331032066
3,170,1.3998923750746297,0.10701697985319564,0.8929830201468043,1.3539797158914255,20.57619265132739,30.646424400805856
3,180,0.31628442633759474,0.10701697985319564,0.8929830201468043,0.9637249139933215,13.910513043855612,23.98074479333408
3,190,0.6433718435332652,0.10701697985319564,0.8929830201468043,0.7713343052856216,16.623199777423537,26.693431526902003
3,200,2.5114540010208692,0.10701697985319564,0.8929830201468043,0.9593449068556652,21.81518747892036,31.885419228398828
4,10,0.9122185920965185,0.1133231658750423,0.8866768341249577,0.34885491079331055,49.25213428352272,59.29158764299121
4,20,0.24139350306620663,0.1133231658750423,0.8866768341249577,0.5691961195903934,36.03333975640112,46.07279311586961
4,30,0.32529297312521444,0.1133231658750423,0.8866768341249577,1.3745220293072669,32.29731467634741,42.3367680358159
4,40,2.2209644754779636,0.1133231658750423,0.8866768341249577,1.2728407331604368,37.74313559522457,47.782588954693054
